Booking_Status,Lead_Time,Weekend_Stay,Weekend_Night,Booking_Changes,ADR,Arrival_Months,Market_Segments
1,153,2,4,1,202,8,6
1,205,2,4,0,160,8,6
1,153,2,4,1,214,8,6
1,146,2,4,0,246,8,6
1,217,2,5,0,170,8,6
1,149,2,5,0,199,8,6
0,314,2,5,2,132.56,8,5
1,76,4,10,0,202.57,8,6
1,127,0,1,0,189,8,6
1,132,0,1,0,259,8,6
1,132,0,1,0,224,8,6
1,145,0,1,0,191,8,6
1,12,0,2,0,224,8,6
1,86,0,2,0,209,8,6
1,12,0,3,0,225.67,8,6
1,28,1,3,0,219,8,6
1,139,1,3,0,231.5,8,6
1,18,1,3,0,226.5,8,6
1,139,1,3,0,231.5,8,6
1,48,2,3,0,251,8,6
1,55,2,3,0,241,8,6
1,69,2,4,0,209,8,6
1,332,2,5,0,190,8,6
1,338,2,5,2,210.86,8,6
1,197,2,5,0,103.7,8,5
1,199,2,5,0,100.8,8,5
1,239,4,10,0,126,8,6
1,13,0,2,0,256,8,6
1,51,0,2,0,209,8,6
0,304,0,1,0,216,8,6
1,152,0,2,0,259,8,6
1,13,0,2,0,291,8,6
1,68,1,2,0,241,8,6
1,121,1,2,0,189,8,6
1,87,1,2,0,204,8,3
1,118,0,2,0,201,8,6
1,129,1,2,0,189,8,6
1,138,1,2,2,249,8,6
1,23,1,2,0,219,8,6
1,21,1,2,0,225.67,8,6
1,57,1,2,0,221,8,6
1,23,1,2,0,219,8,6
1,19,1,2,0,225.67,8,6
1,138,1,2,0,214,8,6
1,92,2,2,0,251.5,8,3
1,41,2,2,0,234.6,8,3
1,51,2,6,0,189,8,6
1,116,3,7,0,234,8,6
1,343,3,7,1,205,8,6
1,291,2,6,0,195.3,8,6
1,10,0,1,0,209,8,6
1,114,1,1,0,279,8,6
1,69,1,1,0,209,8,6
1,53,1,1,0,189,8,3
1,69,1,1,0,209,8,6
1,113,1,1,0,241,8,6
1,140,1,1,0,259,8,6
1,91,1,1,0,189,8,6
1,113,1,1,0,241,8,6
1,8,1,1,0,254,8,6
1,140,1,1,1,191,8,6
1,99,2,1,0,277.67,8,6
1,24,2,1,0,299,8,6
1,121,2,1,0,197.67,8,6
1,131,2,2,0,195.6,8,3
1,345,2,2,0,113.4,8,6
1,107,2,2,0,227.92,8,6
1,360,2,2,0,113.4,8,6
1,348,2,3,0,113.4,8,6
1,166,2,3,0,170,8,6
1,19,2,3,0,258,8,6
1,61,2,3,0,140,8,6
1,61,2,3,0,140,8,6
1,166,2,3,0,170,8,6
1,10,2,4,0,247.67,8,6
1,57,2,4,0,269,8,6
1,85,2,3,0,263,8,6
1,162,2,5,0,235.57,8,6
1,110,2,5,0,201.86,8,6
1,82,2,5,0,201.86,8,6
1,162,2,5,1,189,8,3
1,82,2,5,0,201.86,8,6
1,169,2,6,0,154.64,8,6
1,141,2,6,0,179,8,6
1,169,2,6,0,141.6,8,5
1,105,4,6,0,309,8,6
1,133,4,6,1,289.9,8,3
1,12,1,0,0,197.1,8,2
1,60,1,0,0,189,8,6
1,3,2,0,0,241,8,6
1,49,2,2,0,230,8,6
1,123,2,3,0,216,8,6
1,63,2,3,2,248.16,8,6
1,87,2,3,0,261,8,6
1,54,2,5,0,189,8,6
1,95,2,5,0,195.86,8,5
1,95,2,5,0,214.99,8,5
1,212,4,10,0,140,8,6
1,85,4,10,1,217.14,8,3
1,212,4,10,0,160,8,6
1,212,4,10,0,140,8,6
1,212,4,10,0,131,8,6
1,212,4,10,0,140,8,6
0,291,1,2,1,126,8,6
0,291,1,2,1,126,8,6
0,291,1,2,1,126,8,6
0,291,1,2,1,236.67,8,6
0,291,1,2,1,126,8,6
1,135,1,3,1,236.5,8,6
1,154,1,3,0,259,8,6
0,348,1,3,0,140.16,8,6
1,83,1,4,2,216.5,8,6
1,175,1,4,0,172,8,6
1,78,1,4,0,219,8,6
1,175,1,4,0,160,8,6
1,78,1,4,0,219,8,6
1,20,1,4,0,256,8,6
1,205,1,4,0,157.25,8,3
1,78,1,4,0,219,8,6
1,135,1,4,0,246,8,6
1,222,1,5,0,144.61,8,5
1,90,1,5,0,231,8,6
1,54,1,5,0,221,8,6
1,222,1,5,0,161.55,8,5
1,200,2,5,0,110.32,8,5
1,240,2,5,0,113.05,8,3
1,96,2,5,0,211,8,6
1,149,2,5,0,209.71,8,6
1,240,2,5,0,113.05,8,3
1,166,2,5,0,188.14,8,3
1,201,2,5,0,140,8,6
1,196,2,5,1,201.25,8,3
1,146,2,5,0,209.71,8,6
1,158,2,5,0,170,8,6
1,200,2,5,0,124.2,8,5
1,119,3,6,0,246,8,6
1,119,3,6,0,231,8,6
1,0,0,1,0,221,8,3
1,12,0,2,0,209,8,6
1,100,0,2,0,195,8,6
1,10,0,2,1,229,8,6
1,142,0,3,0,179,8,6
1,28,0,3,0,219,8,6
1,75,0,3,0,217.33,8,6
1,292,0,3,0,230,8,6
1,293,0,3,0,126,8,6
1,79,0,3,0,202.33,8,6
1,28,0,3,0,219,8,6
1,75,0,4,0,314.5,8,6
1,75,0,4,0,266.5,8,6
1,61,0,4,0,209,8,6
1,155,0,4,0,258,8,6
1,183,0,4,2,115.2,8,5
1,167,0,5,0,131,8,5
1,168,1,5,0,212,8,6
1,55,2,5,0,168.63,8,6
1,127,2,7,2,216.5,8,6
1,245,2,8,0,170,8,6
1,195,2,8,0,124.2,8,5
1,143,4,10,0,286.79,8,6
1,143,4,10,0,177.79,8,6
1,143,4,10,0,177.79,8,6
1,106,0,2,4,209,8,6
1,23,0,3,0,219,8,6
1,137,0,3,0,281,8,6
1,22,0,3,0,239,8,6
1,23,0,3,0,219,8,6
1,16,0,4,0,239,8,6
1,56,0,4,0,189,8,6
1,78,1,4,0,231,8,6
1,79,1,4,0,199,8,3
1,24,1,4,0,219,8,6
1,187,1,4,0,143.1,8,5
1,144,2,4,0,176,8,6
1,112,2,4,0,179,8,6
1,134,2,4,1,274,8,6
1,26,1,4,0,219,8,6
1,173,2,8,0,174,8,6
1,180,3,9,0,143.1,8,5
1,73,4,9,0,227.92,8,6
1,3,0,2,0,214,8,6
1,77,0,2,1,214,8,6
1,51,0,2,2,275,8,3
1,81,0,3,0,179,8,6
1,27,0,3,0,200.1,8,3
1,165,0,3,0,237,8,6
1,165,0,3,0,222,8,6
1,165,0,3,0,222,8,6
1,165,0,3,0,222,8,6
1,165,0,3,0,237,8,6
1,16,0,3,0,247.33,8,6
1,165,0,3,0,237,8,6
1,149,1,3,0,256.75,8,6
1,165,0,3,0,222,8,6
1,165,0,3,1,288,8,6
1,165,0,3,0,222,8,6
1,29,2,5,0,251.86,8,6
1,116,2,5,0,238.16,8,6
1,14,2,5,0,208.48,8,5
1,54,2,5,0,226.14,8,6
1,86,2,8,0,212,8,6
1,80,4,8,2,210.67,8,6
0,360,4,10,0,59.8,8,5
1,48,0,2,0,199,8,6
1,159,0,2,0,259,8,6
1,12,0,2,0,234,8,6
1,59,1,2,0,274,8,6
0,328,2,2,1,120.1,8,5
1,70,2,3,0,200.7,8,3
1,13,2,3,0,227,8,6
1,174,2,5,2,180,8,6
1,104,2,7,0,188.78,8,6
1,166,2,7,0,203.89,8,6
0,288,2,5,0,117.19,8,5
1,0,0,1,0,209,8,6
1,26,1,1,0,304,8,6
1,26,1,1,0,286,8,6
1,151,1,1,0,194.5,8,6
1,140,2,2,1,329,8,6
1,86,2,2,0,231,8,6
1,86,2,2,0,231,8,6
1,86,2,2,0,231,8,6
1,190,2,3,1,144,8,5
1,86,2,4,0,211,8,3
1,32,2,4,0,235.67,8,6
1,116,2,5,0,199,8,6
1,100,2,5,0,281,8,6
1,107,2,5,0,214,8,6
1,227,2,5,0,126,8,6
1,137,2,5,0,189.42,8,6
1,185,2,5,0,185,8,3
1,173,2,5,0,172,8,6
1,131,2,6,0,143.2,8,6
1,249,4,6,0,140.4,8,6
1,193,4,6,0,122.4,8,3
1,100,4,7,1,226.73,8,6
1,100,4,7,1,251.73,8,6
1,218,4,10,0,91.55,8,5
1,165,2,0,0,170,8,6
1,55,2,2,0,274,8,6
1,17,2,2,0,206.5,8,6
1,73,2,3,2,205,8,6
1,200,2,4,0,175,8,6
1,115,2,5,0,184.8,8,6
1,115,2,5,0,184.8,8,6
1,167,2,5,0,180.57,8,6
1,305,2,5,0,161,8,5
1,67,4,6,0,197.1,8,3
0,367,4,10,0,70,8,5
0,367,4,10,0,57.8,8,5
1,6,1,0,0,199,8,6
1,12,1,0,0,189,8,3
1,45,1,1,0,219,8,6
1,45,1,1,0,231,8,6
1,42,1,2,0,249,8,6
1,12,1,2,0,229,8,6
1,259,1,2,0,126,8,6
1,18,1,2,0,271,8,6
1,77,1,2,2,202,8,6
1,14,1,3,0,198,8,3
1,54,1,4,0,322,8,6
1,223,1,4,0,126,8,6
1,306,1,5,0,198,8,6
1,77,1,5,0,241,8,6
1,60,2,5,0,187,8,6
1,50,3,6,0,200.67,8,6
1,50,3,6,0,200.67,8,6
1,80,3,6,0,194,8,6
1,192,3,6,1,195,8,6
1,353,3,6,0,192,8,6
1,144,2,5,1,200.57,8,6
1,210,3,8,0,149.18,8,6
1,210,3,8,0,192.73,8,6
1,67,0,2,0,168.63,8,6
1,80,0,2,0,209,8,6
1,199,0,3,0,131,8,3
1,59,0,3,0,189,8,6
1,292,0,4,0,126,8,6
1,299,0,4,0,144,8,6
0,292,0,4,0,169.5,8,6
1,41,0,5,0,287,8,6
1,174,2,5,0,224,8,6
1,92,2,5,0,175.34,8,6
1,129,2,7,0,170.56,8,6
1,14,0,3,0,239,8,6
0,43,0,3,3,239.1,8,3
1,47,0,4,0,219,8,6
1,225,0,4,0,126,8,6
1,54,0,4,0,204,8,6
1,35,0,4,0,160,8,5
1,62,0,4,0,189,8,6
1,44,1,4,1,248,8,6
1,137,1,4,0,189.6,8,5
1,84,1,4,0,194,8,6
1,15,2,5,1,220.49,8,6
1,74,2,5,0,195.43,8,6
1,90,2,8,0,195,8,3
1,0,0,1,0,194,8,6
1,6,0,1,0,269,8,3
1,6,0,1,0,229,8,3
1,12,0,2,0,199,8,6
1,31,0,2,3,197.1,8,3
1,0,0,2,1,214.6,8,3
1,29,0,3,0,214,8,6
1,31,0,3,0,214,8,6
1,52,0,2,0,157.08,8,6
1,92,1,3,0,189,8,6
1,28,1,3,0,226.5,8,6
1,44,2,5,0,193.29,8,6
1,44,2,5,0,193.29,8,6
1,80,0,1,0,209,8,6
1,0,0,1,0,179,8,3
1,234,0,2,0,119,8,3
1,234,0,2,0,119,8,3
1,57,0,2,0,189,8,6
1,27,0,2,0,179.2,8,6
1,12,1,2,1,205.67,8,3
1,51,1,2,0,265.67,8,6
1,77,1,2,0,182.33,8,6
1,161,1,2,0,178.67,8,6
1,121,2,2,0,249.5,8,6
1,140,2,2,0,204.5,8,6
1,73,2,2,0,211,8,6
1,228,2,2,0,240,8,6
1,145,2,2,0,249.5,8,6
1,74,2,3,0,262,8,6
1,95,2,3,0,253,8,6
1,76,2,4,0,190.67,8,6
1,81,2,5,0,206.71,8,6
1,14,2,5,0,209.86,8,3
1,102,2,6,0,207.25,8,6
1,164,2,6,0,232.25,8,6
0,373,3,7,0,85.3,8,5
1,81,2,5,0,206.71,8,6
1,185,2,5,2,166.14,8,6
1,41,2,1,0,322,8,6
1,73,0,1,0,189,8,6
1,41,2,2,0,189,8,6
1,42,2,2,0,269,8,6
1,32,2,3,0,209,8,3
1,178,2,4,1,209.5,8,6
1,219,2,5,0,91.55,8,5
1,225,2,5,0,82.29,8,5
1,90,2,5,0,185.43,8,6
1,225,2,5,0,114.29,8,6
1,219,2,5,0,91.55,8,5
1,213,2,5,0,178.28,8,5
1,94,2,6,0,128,8,5
1,206,2,6,0,99.63,8,5
1,172,2,6,1,234,8,6
1,206,2,6,0,99.63,8,5
1,40,2,6,1,202.13,8,6
1,219,4,6,0,134,8,6
0,374,4,10,0,85.3,8,5
1,226,2,0,0,102,8,3
1,26,2,1,0,221,8,6
1,8,2,1,0,171,8,6
1,115,2,1,0,194,8,6
1,139,2,1,0,160,8,6
1,128,2,2,0,240,8,6
1,115,2,3,0,243.8,8,3
1,21,2,3,0,213.8,8,6
1,23,2,3,0,181.8,8,6
1,48,2,3,0,189,8,6
1,123,2,3,0,189.8,8,6
1,208,2,5,1,122.86,8,6
1,333,2,5,0,79.5,8,6
1,328,2,5,0,170,8,6
1,333,2,5,0,86.79,8,6
1,333,2,5,0,86.79,8,6
1,0,1,0,0,150,8,3
1,116,1,3,0,204.75,8,6
1,168,1,3,0,241.75,8,6
1,124,1,3,1,188.5,8,6
1,84,1,3,0,171.5,8,6
1,95,1,4,0,151,8,6
1,246,1,4,0,97.2,8,6
1,145,1,4,0,163.6,8,6
1,25,1,3,0,189,8,6
1,236,1,5,0,135,8,6
1,45,2,5,1,128,8,5
0,222,2,5,0,109.3,8,5
1,109,2,5,2,196.71,8,6
1,160,2,5,0,197.14,8,6
1,52,2,5,0,247.57,8,6
1,196,2,5,0,121.47,8,5
1,294,2,5,0,142.1,8,5
0,314,3,8,0,68.61,8,5
0,406,3,9,1,55.68,8,5
0,406,3,9,0,85.88,8,5
0,406,3,9,0,82.88,8,5
1,406,4,10,0,88.4,8,5
1,406,4,10,0,88.4,8,5
1,23,3,5,0,174.38,8,6
1,0,0,1,0,171,8,6
1,14,0,3,0,221,8,6
1,117,0,3,2,246.67,8,3
1,112,0,3,0,246.67,8,3
1,127,0,4,0,149.5,8,6
1,38,0,4,0,231.8,8,3
1,76,0,4,0,191.5,8,6
1,38,0,4,0,231.8,8,3
1,39,0,5,0,159,8,3
1,269,0,5,0,201.8,8,6
1,187,1,5,0,149.33,8,6
1,88,2,5,0,223.29,8,6
1,230,2,5,0,145.8,8,6
0,223,2,8,0,0,8,5
0,400,2,8,0,57.68,8,5
0,326,2,8,1,71.4,8,5
0,340,2,8,0,57.8,8,5
0,315,4,10,0,81.9,8,5
1,1,0,1,0,125,8,6
1,83,0,4,0,216,8,6
1,127,0,4,2,154.4,8,6
1,239,0,4,0,82.88,8,3
1,34,2,5,1,170,8,3
1,232,2,6,0,111.94,8,6
1,162,2,7,0,141.33,8,6
0,194,4,10,1,86.46,8,5
0,327,4,10,1,117.48,8,5
1,346,0,1,0,81,9,6
1,43,0,1,0,189,9,6
1,346,0,1,1,81,9,6
1,346,0,1,0,72.9,9,6
1,22,0,3,0,189,9,6
1,41,1,3,1,234,9,6
1,239,1,3,0,145,9,6
0,223,2,3,2,153,9,3
1,144,2,4,1,151,9,6
1,249,2,4,1,81,9,6
1,226,2,5,0,157,9,3
1,218,2,5,0,100,9,6
1,169,2,5,0,139.5,9,5
1,148,2,5,1,179,9,6
1,226,2,5,0,145,9,6
1,143,2,3,0,139,9,6
1,158,2,6,0,139,9,6
1,345,2,7,2,145,9,6
1,303,3,8,0,81,9,6
0,379,3,8,0,57.8,9,5
1,282,4,8,0,81,9,6
0,303,4,10,0,90.06,9,5
1,223,4,10,0,90.1,9,5
1,223,4,10,0,90.1,9,5
1,223,4,10,0,57.8,9,5
0,399,4,10,3,57.54,9,5
1,282,4,10,0,81,9,6
0,332,4,10,0,70,9,5
1,52,0,1,2,189,9,6
1,138,0,2,0,179,9,6
1,19,0,2,1,227.1,9,3
1,73,0,1,1,169,9,6
1,103,0,2,0,199,9,6
1,65,0,2,0,186,9,6
1,138,0,2,0,179,9,6
1,30,0,2,0,221,9,6
1,121,1,2,0,199,9,6
1,121,1,2,0,199,9,6
1,36,1,2,0,169,9,6
1,121,1,2,0,199,9,6
1,241,2,5,0,108,9,6
1,205,2,5,0,161,9,6
1,156,2,5,0,98,9,5
0,316,2,5,0,88.2,9,5
0,265,2,5,0,100,9,5
0,315,2,5,0,64.8,9,5
1,315,2,5,0,86.4,9,5
0,346,2,5,0,59.8,9,5
0,315,2,5,0,86.4,9,5
0,322,2,5,0,90.8,9,5
0,265,2,5,0,101.43,9,5
1,156,2,5,0,98,9,5
1,241,2,5,0,90,9,6
0,265,2,5,0,100,9,5
1,241,2,5,0,90,9,6
1,315,2,5,0,64.8,9,5
0,361,2,5,0,57.8,9,5
1,60,1,1,0,204,9,6
1,20,2,2,0,179.1,9,3
1,262,2,2,0,81,9,6
1,262,2,2,0,81,9,6
1,309,2,4,1,65.61,9,6
1,233,2,5,1,66.6,9,5
1,60,2,5,0,156.54,9,6
0,341,2,5,2,87.8,9,5
1,235,2,5,0,108,9,6
0,304,3,6,0,120,9,6
1,83,1,0,0,154,9,6
1,60,2,0,0,199,9,6
1,170,2,3,0,101.68,9,6
1,170,2,3,0,107.2,9,5
1,237,2,3,0,89.3,9,5
1,19,2,4,0,175.5,9,3
0,330,2,4,0,95.16,9,6
1,226,2,5,0,52.7,9,5
1,164,2,5,1,240.6,9,3
1,230,2,5,0,155,9,6
1,171,2,5,2,139,9,6
1,283,2,5,0,64.8,9,5
1,78,3,5,0,252,9,6
0,347,4,6,0,54.5,9,5
0,373,4,6,0,105.02,9,5
1,361,4,6,1,108.91,9,5
1,347,4,6,0,83.3,9,5
1,46,1,0,0,219,9,6
1,116,1,0,0,199,9,6
1,10,1,1,0,197.1,9,3
0,320,1,2,0,161.75,9,3
1,77,1,2,0,264,9,6
1,223,1,4,0,100,9,6
1,183,1,5,0,122,9,6
1,188,1,5,0,150.6,9,3
1,183,1,5,0,146,9,6
1,183,1,5,0,146,9,6
0,304,3,5,1,81,9,6
1,364,3,7,1,94,9,5
1,203,3,7,0,118,9,5
0,338,3,7,0,96,9,5
1,235,3,8,0,90,9,6
0,301,4,10,1,130.5,9,5
0,301,4,10,0,77.85,9,5
1,168,0,1,1,166,9,6
1,217,2,5,0,100,9,6
1,144,2,5,0,139,9,6
1,242,2,5,0,81,9,6
0,354,2,6,0,142.55,9,5
0,305,2,8,1,62.9,9,5
1,235,2,10,0,99.17,9,6
1,12,0,1,0,149.1,9,3
1,211,0,3,0,89,9,4
1,211,0,3,0,89,9,4
1,211,0,3,0,89,9,4
1,211,0,3,0,89,9,4
1,238,0,3,0,89,9,4
1,238,0,3,0,89,9,4
1,238,0,3,0,89,9,4
1,238,0,3,0,89,9,4
1,1,0,3,0,171,9,6
1,211,0,3,0,89,9,4
1,211,0,3,0,89,9,4
1,238,0,3,0,89,9,4
1,238,0,3,0,89,9,4
1,238,0,3,0,89,9,4
1,211,0,3,0,89,9,4
1,211,0,3,0,89,9,4
1,238,0,3,0,89,9,4
1,238,0,3,0,89,9,4
1,211,0,3,0,89,9,4
1,211,0,3,0,89,9,4
1,238,0,3,0,89,9,4
1,238,0,3,0,89,9,4
1,238,0,3,0,89,9,4
1,211,0,3,0,89,9,4
1,211,0,3,0,89,9,4
1,211,0,3,0,89,9,4
1,211,0,3,0,89,9,4
1,211,0,3,0,89,9,4
1,1,0,3,0,150,9,6
1,238,0,3,0,89,9,4
1,238,0,3,0,89,9,4
1,238,0,3,0,89,9,4
1,238,0,3,0,89,9,4
1,238,0,3,0,89,9,4
1,238,0,3,0,89,9,4
1,238,0,3,0,89,9,4
1,211,0,3,0,89,9,4
1,211,0,3,0,89,9,4
1,211,0,3,0,89,9,4
1,238,0,3,0,89,9,4
1,238,0,3,0,89,9,4
1,238,0,3,0,89,9,4
1,238,0,3,0,89,9,4
1,211,0,3,0,89,9,4
1,211,0,3,0,89,9,4
1,211,0,3,0,89,9,4
1,211,0,3,0,89,9,4
1,211,0,3,0,89,9,4
1,211,0,3,0,89,9,4
1,211,0,3,0,89,9,4
1,238,0,3,0,89,9,4
1,238,0,3,0,89,9,4
1,130,2,4,1,146,9,6
0,348,2,5,2,87.8,9,5
1,29,2,6,0,159,9,3
1,314,2,7,0,90,9,6
1,208,2,5,0,134,9,6
0,385,4,10,1,78.36,9,5
0,355,4,10,0,92.9,9,5
1,27,0,2,1,88.29,9,3
1,13,0,3,0,161,9,3
1,145,0,3,0,139,9,6
1,116,0,3,0,216,9,3
1,50,0,3,0,219,9,6
1,50,0,3,0,254,9,3
1,218,1,3,0,120,9,6
1,293,2,3,0,90,9,6
1,244,2,4,0,90,9,6
0,363,2,5,0,112.48,9,6
1,360,2,6,1,120,9,6
1,241,2,8,0,118,9,6
0,358,4,10,0,53.85,9,5
1,311,4,10,0,85.11,9,5
1,3,0,1,0,100,9,3
1,10,0,2,0,191,9,6
1,43,0,2,0,159,9,6
0,233,0,0,0,0,9,5
1,0,0,1,1,0,9,3
1,43,0,2,0,150,9,6
1,234,1,2,0,58.32,9,5
1,80,2,3,0,196,9,6
1,18,2,3,0,179,9,3
1,38,2,4,0,145.67,9,6
0,333,2,5,0,51.85,9,5
1,163,2,5,0,98,9,5
1,219,0,1,0,115,9,3
1,219,0,1,0,115,9,3
1,219,0,1,0,115,9,3
1,219,0,1,0,115,9,3
1,129,2,2,1,133.2,9,6
1,228,2,2,0,61.2,9,5
1,57,2,3,0,133,9,6
1,57,2,3,0,133,9,6
0,311,2,5,1,73.95,9,5
0,338,2,5,0,75.95,9,5
1,214,2,5,0,85.62,9,5
1,118,2,5,0,130.43,9,6
0,305,4,6,0,74.72,9,5
1,247,4,6,0,90.1,9,5
1,33,1,0,0,143.1,9,3
0,311,1,0,0,120,9,6
1,125,2,1,0,181,9,3
1,88,2,1,0,148.4,9,6
1,75,2,1,1,117.73,9,6
1,75,2,1,2,117.73,9,6
1,17,2,2,0,171,9,3
1,47,2,2,0,146.78,9,6
1,75,2,1,2,190.67,9,6
1,53,2,2,1,159.75,9,6
1,60,2,2,0,127.75,9,6
1,34,2,2,1,129,9,6
1,195,2,2,1,119,9,6
1,111,2,2,1,129,9,6
1,91,2,2,0,119,9,6
1,19,2,2,0,189,9,6
1,69,2,2,0,102.25,9,6
1,55,2,2,0,114.9,9,3
1,26,2,2,0,169,9,3
1,47,2,2,0,158.78,9,6
1,69,2,2,1,119.65,9,6
1,65,2,3,0,195,9,6
1,83,2,4,0,194,9,6
1,247,2,4,0,143.33,9,6
1,118,2,4,0,129,9,6
1,244,2,5,0,88.71,9,6
1,19,1,1,3,246,9,6
1,333,1,1,0,130.5,9,6
1,332,1,1,0,117,9,6
1,24,1,2,0,173,9,6
1,69,1,2,0,150,9,6
1,174,2,5,0,64.8,9,5
1,296,2,5,0,85.11,9,5
1,175,2,5,0,148.29,9,6
1,271,3,7,0,87.3,9,6
0,422,3,7,3,62.9,9,5
1,272,3,7,0,102.6,9,6
0,390,3,7,0,53.85,9,5
1,257,1,4,0,143,9,6
0,236,2,5,0,76.5,9,5
0,390,4,10,1,53.85,9,5
1,245,5,10,0,101.4,9,6
1,236,5,10,0,137.67,9,6
1,15,0,2,1,129,9,6
1,15,0,2,1,129,9,6
1,193,0,3,0,149,9,6
1,251,0,5,0,77.4,9,6
0,334,2,5,2,69.43,9,4
1,239,2,6,0,98,9,5
0,356,2,8,0,90.9,9,5
1,0,0,1,0,8,9,3
1,0,0,1,0,8,9,3
1,0,0,1,0,86,9,6
1,36,0,2,0,194,9,6
0,327,0,4,1,59.4,9,4
0,327,0,4,0,61.4,9,4
0,327,0,4,1,61.4,9,4
0,327,0,4,0,61.4,9,4
0,327,0,4,0,59.4,9,4
0,327,0,4,1,61.4,9,4
1,193,1,4,2,134,9,6
0,229,1,4,0,114,9,6
0,335,1,4,2,76.4,9,4
0,335,1,4,5,66,9,4
0,335,2,4,3,68,9,4
0,335,2,4,1,71,9,4
0,335,2,4,2,68,9,4
0,335,2,5,1,78,9,4
0,327,0,4,1,61.4,9,4
0,336,0,3,0,66,9,4
0,336,0,3,0,66,9,4
0,336,0,3,1,60,9,4
1,130,0,3,0,164,9,6
0,336,0,3,0,68,9,4
0,336,0,3,0,66,9,4
0,336,0,3,0,70,9,4
0,336,0,3,0,74,9,4
0,336,0,3,0,78,9,4
0,336,0,3,2,68,9,4
1,336,0,3,0,66,9,4
0,336,0,3,0,74,9,4
0,336,0,3,0,74,9,4
0,336,0,3,0,66,9,4
0,336,0,3,1,60,9,4
0,336,0,3,0,66,9,4
0,336,0,3,0,74,9,4
1,130,0,3,0,164,9,6
0,336,1,3,1,62,9,4
0,336,1,3,1,110.5,9,4
0,336,1,3,1,66,9,4
0,336,1,3,1,66,9,4
0,336,1,3,2,60,9,4
1,51,1,3,0,189.25,9,6
0,336,1,3,2,60,9,4
0,336,1,3,1,68,9,4
0,336,1,3,1,68,9,4
1,336,1,3,2,60,9,4
0,336,1,3,1,68,9,4
0,336,2,3,2,60,9,4
0,336,2,3,1,73.2,9,4
0,336,2,3,1,66,9,4
0,336,2,3,2,73.2,9,4
0,336,2,3,2,60,9,4
0,336,2,3,2,60,9,4
0,370,4,10,0,78.5,9,5
1,261,1,2,0,110,9,6
1,246,1,2,0,99,9,6
1,261,1,2,0,110,9,6
1,261,1,2,1,72,9,6
0,363,2,5,0,64.9,9,5
1,170,2,5,0,90,9,5
0,350,2,5,0,53.85,9,5
0,338,2,5,1,96.4,9,5
0,394,2,5,1,92.9,9,5
1,242,2,5,0,80,9,6
1,170,2,5,0,76,9,5
1,255,2,5,0,64.98,9,5
1,347,4,7,0,221.07,9,6
1,7,0,1,0,155,9,6
1,245,2,2,0,95,9,6
1,245,2,2,0,80,9,6
1,167,2,5,0,106.43,9,6
1,33,1,0,0,80,9,6
1,49,2,0,0,80,9,6
1,51,2,1,0,71,9,6
1,29,2,1,0,80,9,6
1,55,2,1,2,102,9,3
1,244,2,1,1,140,9,6
1,55,2,1,0,112,9,6
1,206,2,2,0,104.75,9,6
1,53,2,2,0,111.75,9,6
1,248,2,5,0,85.5,9,6
1,128,4,6,0,116,9,5
0,376,4,10,0,48.75,9,5
0,376,4,10,0,46.75,9,5
0,342,4,10,0,48.75,9,5
0,376,4,10,0,46.75,9,5
0,375,4,9,1,58.95,9,5
1,6,1,0,0,59,9,2
1,38,1,1,0,92,9,6
1,33,1,1,0,80,9,6
1,60,1,2,0,112.33,9,6
1,144,1,2,0,76.67,9,6
1,215,1,2,0,112,9,6
1,60,1,2,0,142.2,9,6
1,61,1,2,0,122.33,9,6
1,196,1,3,0,120,9,6
1,189,1,3,1,68.35,9,3
1,152,1,3,0,89,9,6
1,76,1,4,0,292.4,9,6
1,171,1,5,0,92.33,9,6
1,252,1,5,0,72,9,6
1,200,1,5,0,90,9,6
1,199,1,5,0,158,9,6
1,206,1,5,0,80,9,6
0,243,2,5,1,71.9,9,5
1,243,2,5,1,51.85,9,5
1,215,2,5,0,95,9,6
0,243,2,5,1,71.9,9,5
0,243,2,5,1,51.85,9,5
1,297,2,5,0,88.9,9,5
1,243,2,5,1,77.85,9,5
1,46,1,0,0,92,9,6
1,42,1,0,0,80,9,6
1,139,0,4,0,159,9,6
1,244,2,5,0,80,9,6
0,328,2,5,0,53.85,9,5
1,244,2,5,1,90,9,6
1,244,2,5,0,90,9,6
1,244,2,5,0,71,9,6
1,244,2,5,1,80,9,6
1,244,2,5,0,80,9,6
1,244,2,5,0,135,9,6
0,223,2,5,0,68.6,9,5
1,244,2,5,0,71,9,6
1,244,2,5,0,90,9,6
0,328,2,5,0,51.85,9,5
1,244,2,5,0,80,9,6
1,244,2,5,0,90,9,6
1,244,2,5,0,90,9,6
1,244,2,5,0,80,9,6
0,328,2,5,0,51.85,9,5
0,343,0,4,0,92,9,2
0,343,0,4,0,94,9,2
1,385,0,4,0,66,9,4
1,385,0,4,0,66,9,4
1,385,0,4,0,66,9,4
0,397,0,4,0,70.5,9,5
0,397,0,4,0,72.5,9,5
1,385,0,4,0,66,9,4
1,385,0,4,0,66,9,4
1,385,0,4,0,66,9,4
0,397,0,4,0,70.5,9,5
0,397,0,4,1,60.25,9,5
0,397,0,4,1,57,9,5
0,343,0,4,1,56.5,9,2
1,385,0,4,0,66,9,4
1,385,0,4,0,66,9,4
0,397,0,4,0,72.5,9,5
0,397,0,4,0,70.5,9,5
0,343,0,4,0,94,9,2
